"combined_sku","department_id"
"JE-CA-146-WH-VAR","DEP20180822000000110"
"JE-CA-150-WAL-VAR","DEP20180822000000110"
"JE-CA-150-WH-VAR","DEP20180822000000110"
"LA-DESK-GEN-L2-BK-VAR","DEP20180822000000110"
"SCOVER-PAD-1-KK-VAR","DEP20170811134628184"
"SBED-053-LI-GY-2AB-CD-VAR","DEP20170811134628184"
"RECLINER-A7-LIN-GY-AB","DEP20170811134628184"
"BA-BB-DSW-WH-BKX2","DEP20180822000000110"
"PWM-S-36-BK-VAR","DEP20180822000000110"
"BF-48L-WH-VAR","DEP20180822000000110"
"FURNI-F-CUB9-WH-VAR","DEP20170811134628184"
"PET-DH-P424-GR-VAR","DEP20180822000000110"
"MATTRESS-BON-02-S-VAR","DEP20180822000000110"
"SSG-HGUARD-1000-VAR-N","DEP20180822000000110"
"RHP-SLIM-3200-BK-VAR","DEP20180822000000110"
"ALUM-MESH-0720-SI-VAR1","DEP20170811134628184"
"VAC-CL-150-GY-BL-VAR1","DEP20170811134628184"
"PIPE-61-WALL-SHELF-VAR","DEP20180822000000110"
"PIPE-92-WALL-SHELF-VAR","DEP20180822000000110"
"BP-C-PART-2P-VAR","DEP20180822000000110"
"SAC-FIX-27-WH-AB-VAR","DEP20180822000000110"
"SAC-FIX-35-WH-AB-VAR","DEP20180822000000110"
"FURNI-G-MORE-02-WH-AB","DEP20170811134628184"
"DINING-B-T105-BK-AB","DEP20170811134628184"
"TWM-M03-85-WH-VAR","DEP20170811134628184"
"BA-BB-DSW-56FBX6-VAR","DEP20180822000000110"
"TAN-TENT-ST-DOU-NA-VAR2","DEP20170811134628184"
"SBED-C-EP05-GY-ABCDE","DEP20170811134628184"
"SBED-C-LIN744-CHA-AB","DEP20170811134628184"
"SBED-G198-CHA-AB","DEP20170811134628184"
"WBLANKET-CT-7KG-VAR","DEP20170811134628184"
"MP-BAM-Q-VAR1","DEP20180822000000110"
"STV-UHD-49-BK-VAR","DEP20170811134628184"
"FWALL-RC-40-METAL-VAR","DEP20170811134628184"
"FLOOR-OUT-0302-GY-VAR","DEP20170811134628184"
"FOAM-MFM-H021-Q-VAR","DEP20170811134628184"
"SCOVER-PAD-3-BK-VAR","DEP20170811134628184"
"WD-FILTER-22B-6TX3-VAR","DEP20170811134628184"
"MATTRESS-13-WB-18-KS-VAR","DEP20180822000000110"
"OCHAIR-KD-8224-BK-VAR","DEP20170811134628184"
"FURNI-SIDE-TAB38-RX2","DEP20180822000000110"
"HUMI-R32-WH-VAR","DEP20180822000000110"
"SANDER-DHAND710-30L","DEP20180822000000110"
"ICM-COM-SI-VAR","DEP20170811134628184"
"FURNI-G-SHOE-MIR5D-WH-WD-VAR","DEP20170811134628184"
"OCHAIR-M-01FT-BK-VAR","DEP20180822000000110"
"FURNI-TV-120-WH-AB","DEP20180822000000110"
"RECLINER-A2-BK-AB","DEP20180822000000110"
"BA-BB-DSW-56FBX8-VAR","DEP20180822000000110"
"BA-BB-DSW-BLACKX2-VAR","DEP20180822000000110"
"BA-K-704-GYX2-VAR","DEP20170811134628184"
"DINING-B-T105-WH-AB","DEP20170811134628184"
"FLOOR-SBL-M193-BK-VAR","DEP20170811134628184"
"FURNI-GLOSS-NEST3-VAR","DEP20170811134628184"
"TW-D-10-WH-VAR","DEP20170811134628184"
"TW-D-7-ALUM-VAR","DEP20170811134628184"
"SB-B18-60L-SS-VAR","DEP20170811134628184"
"SB-B18-70L-SS-VAR","DEP20170811134628184"
"KID-CHAIR-TAB-BK-VAR","DEP20170811134628184"
"MATTRESS-0754-PT-Q-VAR","DEP20170811134628184"
"SB-B18-48L-SS-VAR","DEP20170811134628184"
"FURNI-G-SHOE-MIR5D-WH-WD","DEP20170811134628184"
"VAC-CL-150-BK-VAR1","DEP20170811134628184"
"DIY-B-MESH-6-BK-VAR","DEP20170811134628184"
"BA-K-704-BKX2-VAR","DEP20170811134628184"
"SBED-053-LI-GY-AB-2CD-VAR","DEP20170811134628184"
"SBED-053-LI-GY-ABCD-VAR","DEP20170811134628184"
"PET-GT-DH011-L-BK-VAR","DEP20180822000000110"
"MP-BF-K-VAR","DEP20170811134628184"
"BA-BB-DSW-BLACKX4-VAR","DEP20180822000000110"
"BA-BB-DSW-FARICX2-VAR","DEP20180822000000110"
"PFN-C-FRI-85-SK-AB","DEP20180822000000110"
"BA-BB-DSW55B-LI-GYX2-VARN","DEP20170811134628184"
"TMILL-MINI-PARENT","DEP201709250819205450587"
"CCTV-WF-CLA-8C-6B-T","DEP20170811134628184"
"MATTRESS-PILLOW-GELTOPX2-VARN","DEP20170811134628184"
"CF-RC-52-BK-VAR","DEP20170811134628184"
"CF-RC-52-WH-VAR","DEP20170811134628184"
"BA-BB-NERT-GYX4","DEP20180822000000110"
"SCOVER-PAD-2-DG-VAR","DEP20170811134628184"
"SBED-LIN-126-BU-AB","DEP20180822000000110"
"MP-BF-S-VAR3","DEP20170811134628184"
"OCHAIR-G-R8820-FT-BK-RD-VAR1","DEP20170811134628184"
"WBLANKET-CT-9KG-VAR1","DEP20170811134628184"
"TW-C-S-SS-VAR","DEP20180822000000110"
"FURNI-SHOE-3D3-WT-AB-VAR","DEP20170811134628184"
"FURNI-G-BENCH-145-WH-VAR","DEP20170811134628184"
"FURNI-F-SH127-WH-GY-VAR","DEP20170811134628184"
"FBA-EAC-01-BT-BK","DEP20180822000000110"
"CABINET-8836-WH-VAR","DEP20170811134628184"
"FURNI-C-SHOE-DD4-WH-AB","DEP20180822000000110"
"MP-NW-D-VAR","DEP20180822000000110"
"FURNI-F-TONI-03-WH-AB","DEP20180822000000110"
"TAN-TENT-CR-AUTO-DOU-VAR1","DEP20170811134628184"
"SCOVER-PAD-3-DG-VAR","DEP20170811134628184"
"MP-MF-K-VAR","DEP20180822000000110"
"XM-TR-LED-7F-MOON-GR-VAR","DEP20180822000000110"
"TRAMPO-C10-OR-AB-VAR","DEP20170811134628184"
"FIT-H-VP-ROUND-WH-VAR3","DEP20180822000000110"
"FBA-CAMP-TENT-CA4-NA","DEP20180822000000110"
"SWAG-SIN-GS-GR-VAR2","DEP20180822000000110"
"SWAG-SIN-GS-BE-VAR2","DEP20180822000000110"
"FIT-H-VP-ROUND-WH-VAR1","DEP20180822000000110"
"BA-BB-DSW-FARICX4-VAR","DEP20180822000000110"
"BA-BB-DSW-FARICX6-VAR","DEP20180822000000110"
"CAMP-TENT-BEA-INST-VAR","DEP20170811134628184"
"FURNI-C-SMTV-180-WH-AB-VAR","DEP20170811134628184"
"HASD-DF-DB-WH-100-VARS","DEP20180822000000110"
"RHP-3200-BKX2","DEP20180822000000110"
"FURNI-COFI338-TABX2","DEP20180822000000110"
"BA-BB-TABLE80-DSW-BKX4","DEP20180822000000110"
"HUMI-R58-BK-VAR","DEP20180822000000110"
"SANDER-DHAND710-60L","DEP20180822000000110"
"ICM-COM-WH-VAR","DEP20170811134628184"
"FOOT-MASSAGE-LF03-SI-VAR","DEP20180822000000110"
"FOOT-MASSAGE-LF03-RD-VAR","DEP20180822000000110"
"SIDE-TAB-DSW-BLACK-VAR","DEP20180822000000110"
"WBLANKET-PLUSH-9KG-BR-VAR","DEP20170811134628184"
"WBLANKET-PLUSH-2300-BR-VAR","DEP20170811134628184"
"FURNI-SHOE-3D3-WT-AB","DEP20180822000000110"
"FURNI-G-SHOE-MIR4D-WH-WD-VAR","DEP20170811134628184"
"OCHAIR-H-1889-BK-VAR","DEP20170811134628184"
"GPH-07-BK-VAR","DEP20170811134628184"
"BA-BB-DSW-FARICX8-VAR","DEP20180822000000110"
"TWM-M03-70-WH-VAR","DEP20170811134628184"
"GPH-09F-BK-VAR","DEP20170811134628184"
"BA-BB-DSW-PU-BKX2-VAR","DEP20180822000000110"
"FURNI-DT-4D-WH-AB","DEP20180822000000110"
"PFN-C-FRI-70-SK-AB","DEP20180822000000110"
"BA-BB-DSW-PP-BKX6","DEP20180822000000110"
"BTS-M16-GR-VAR","DEP20170811134628184"
"MP-BF-S-VAR","DEP20170811134628184"
"MP-BF-Q-VAR","DEP20170811134628184"
"MP-BF-D-VAR","DEP20170811134628184"
"OCHAIR-H-1889H-WH-VAR","DEP20170811134628184"
"ALUM-MESH-1020-BK-COM-40","DEP20170811134628184"
"HF-J-TV-F02-226-WHBK-AB","DEP20170811134628184"
"BA-BB-DSW-PU-BKX4-VAR","DEP20180822000000110"
"MP-TC-S-VAR1","DEP20180822000000110"
"IM-ZB12E-BK-VAR","DEP20180822000000110"
"FURNI-G-VICO-TV-NT-AB","DEP20170811134628184"
"FOOT-MASSAGE-288-RD-VAR","DEP20170811134628184"
"OCHAIR-90052-BK-VAR","DEP20180822000000110"
"MATTRESS-FIRM23-S-VARN","DEP20180822000000110"
"TAN-FIX-700-PINK-S19-1LMOR","DEP20170811134628184"
"MATTRESS-TOP-Q-5GEL-VAR","DEP20180822000000110"
"MATTRESS-TOP-D-5GEL-VAR","DEP20180822000000110"
"MP-BF-K-VAR2","DEP20170811134628184"
"XM-TR-LED-8F-GR-DX-VAR4","DEP20170811134628184"
"MP-NW-KS-VAR","DEP20180822000000110"
"MP-BAM-S-VAR2","DEP20180822000000110"
"PET-CAT-HSCT076-AB","DEP20180822000000110"
"FOAM-MFM-CU01-VEL-LI-GY-VAR","DEP20170811134628184"
"BTS-M16-SI-VAR","DEP20170811134628184"
"EAC-01-BT-BLACK-VAR","DEP20180822000000110"
"OCHAIR-H-1889-WH-VAR","DEP20170811134628184"
"BA-BB-DSW-PU-BKX6-VAR","DEP20180822000000110"
"LA-DESK-60-WH-VAR","DEP20170811134628184"
"SCOVER-PAD-2-WR-VAR","DEP20170811134628184"
"POT-BIN-15L-SET-WH-VAR","DEP20180822000000110"
"BA-BB-NAV-BKX2-VAR","DEP20180822000000110"
"TF-RC-ROUND-BK-VAR","DEP20180822000000110"
"SWAG-SIN-GS-NA-CAN","DEP20180822000000110"
"RHP-SLIM-1800-ABK-VAR","DEP20170811134628184"
"RHP-SLIM-3200-ABK-VAR","DEP20170811134628184"
"PET-CAT-HSCT011-VAR","DEP20180822000000110"
"PET-CAT-HSCT051-GR-VAR","DEP20180822000000110"
"PET-CAT-TOP-BE-VAR","DEP20180822000000110"
"RHP-RC-1800-BK-VAR","DEP20170811134628184"
"FD-031-T-10-VAR1","DEP20180822000000110"
"ALUM-MESH-1020-SI-COM-40","DEP20170811134628184"
"DIFF-R3B-DW-VAR1","DEP20180822000000110"
"MATTRESS-TOP-K-8GEL-VAR1","DEP20180822000000110"
"ALUM-MESH-1020-SI-COM-50","DEP20170811134628184"
"FURNI-GEN2SHELF-AB-VAR1","DEP20180822000000110"
"BP-C-23P-VAR","DEP20170811134628184"
"HASD-DF-DB-WH-140","DEP20180822000000110"
"HASD-BKDF-DB-BK-100","DEP20180822000000110"
"SCOVER-PAD-3-WR-VAR","DEP20170811134628184"
"BFRAME-E-SOHO-PARENT","DEP20170811134628184"
"BA-I-3024-PARENT","DEP20170811134628184"
"BA-BB-DSW-PU-BKX8-VAR","DEP20180822000000110"
"HASD-BKDF-DB-WH-C-140","DEP20180822000000110"
"MP-NW-S-VAR1","DEP20180822000000110"
"MP-BF-S-VAR2","DEP20170811134628184"
"MP-BF-D-VAR2","DEP20170811134628184"
"MP-TC-K-VAR2","DEP20180822000000110"
"JE-CA-110-WH-VAR1","DEP20180822000000110"
"OCHAIR-G-R8820-FT-BK-BU-VAR1","DEP20170811134628184"
"SBED-S280-LEA-ABC","DEP20170811134628184"
"FOAM-MFM-H021-D-VAR","DEP20170811134628184"
"OCHAIR-G-R8820-FT-BK-WH-VAR","DEP20170811134628184"
"MP-TC-Q-VAR1","DEP20180822000000110"
"TV-GLOSS-290-WH-AB-VAR","DEP20170811134628184"
"BV-MC-6003-WH-VAR","DEP20170811134628184"
"RHP-RC-2400-BKX2-VAR","DEP20170811134628184"
"RHP-RC-3200-BKX2-VAR","DEP20170811134628184"
"PET-CAT-PCTOP-BE-VAR","DEP20180822000000110"
"BA-BB-DSW-PU-WHX4-VAR","DEP20180822000000110"
"HASD-BKDF-DB-WH-140","DEP20180822000000110"
"HASD-GYDF-DB-BK-C-140-VAR1","DEP20170811134628184"
"CHP-PARENT","DEP20170811134628184"
"LA-DESK-SD-DW-VAR","DEP20180822000000110"
"PGO-01-SS-BK-VAR","DEP20180822000000110"
"PGO-01-BK-YE-VAR","DEP20180822000000110"
"XM-TR-LED-7F-GR-DX-VAR4","DEP20170811134628184"
"SCOVER-PAD-1-NY-VAR","DEP20170811134628184"
"XM-TR-LED-4F-GR-VAR4","DEP20170811134628184"
"OCHAIR-G-R8820-FT-BK-RD-VAR","DEP20170811134628184"
"PFN-C-WEA-20-GR-VAR","DEP20170811134628184"
"RECLINER-A2-GY-AB","DEP20170811134628184"
"PFN-C-WEA-35-SK-VAR","DEP20180822000000110"
"MP-TC-S-VAR2","DEP20180822000000110"
"FIK-ROPE-500MX2","DEP20180822000000110"
"TD-4KG-30-WH-VAR","DEP20170811134628184"
"TD-4KG-40-WH-VAR","DEP20170811134628184"
"TD-6KG-09E-SI-VAR","DEP20170811134628184"
"FURNI-G-IND-BF-WD-AB","DEP20170811134628184"
"TRAMPO-C12-OR-AB","DEP20170811134628184"
"TRAMPO-C10-MC-AB","DEP20170811134628184"
"OCHAIR-G-R8820-BK-WH-VAR","DEP20170811134628184"
"WBLANKET-CT-9KG-VAR","DEP20170811134628184"
"FURNI-G-IND-TV01-WD-AB","DEP20170811134628184"
"BMT-3-1517-165-BU-VAR","DEP20180822000000110"
"FURNI-G-MORE-03-WH-AB","DEP20170811134628184"
"FURNI-E-HG-SH-WH-ABC","DEP20180822000000110"
"FURNI-G-SHOE-4D3R-WH-BK-AB","DEP20170811134628184"
"BV-MC-6005-NT-AB","DEP20170811134628184"
"MP-NW-D-VAR2","DEP20180822000000110"
"CHP-METAL-2000WIFI-BK-VAR","DEP20170811134628184"
"RHP-RC-2400-BK-VAR","DEP20170811134628184"
"BA-I-3249-PARENT","DEP20170811134628184"
"RHP-RC-3200-BK-VAR","DEP20170811134628184"
"RHP-RC-1800-BKX2-VAR","DEP20170811134628184"
"HASD-B-X-BK-VAR","DEP20170811134628184"
"SBED-053-LI-GY-ABCDE-VAR","DEP20170811134628184"
"MWO-30B-BK-VAR","DEP20170811134628184"
"MWO-34SC-SR-VAR","DEP20170811134628184"
"HASD-B-X-WA-VAR","DEP20170811134628184"
"WINE-RACK-110B-VAR","DEP20180822000000110"
"FURNI-DISPLAY-L1-WH-VAR","DEP20180822000000110"
"PIPE-DIY-4LVL-HGX2-VAR","DEP20180822000000110"
"FLOOR-SBL-03-WH-VAR","DEP20180822000000110"
"DIFF-S3-LW-VAR","DEP20180822000000110"
"IM-ZB-01-BK-VAR","DEP20180822000000110"
"IM-ZB-01-WH-VAR","DEP20180822000000110"
"FD-BT5-1142-BK-TRAY","DEP20180822000000110"
"PIPE-DIY-PAPER-VAR1","DEP20170811134628184"
"CABINET-8836-BK-VAR","DEP20170811134628184"
"FURNI-C-SHOE-BEN102-WH-VAR","DEP20170811134628184"
"FURNI-C-SHOE-R5-WH-VAR","DEP20170811134628184"
"OCHAIR-G-R8820-FT-BK-WH-VAR1","DEP20170811134628184"
"WINE-RACK-WALL-NT-VAR1","DEP20170811134628184"
"BA-BB-BAR-8319-BKX4","DEP20180822000000110"
"OCHAIR-G-R8820-BK-BU-VAR1","DEP20170811134628184"
"WINE-RACK-WALL-BR-VAR1","DEP20170811134628184"
"OCHAIR-G-R8820-BK-WH-VAR1","DEP20170811134628184"
"IM-ZB12S-SS-VAR1","DEP20170811134628184"
"FOOT-MASSAGE-288-BK-VAR","DEP20170811134628184"
"BA-BB-DSW55B-LI-GYX4-VAR","DEP20180822000000110"
"ALUM-MESH-0720-SI-COM-40-VAR","DEP20170811134628184"
"FURNI-GLOSS-160TV-WH-AB-VAR","DEP20170811134628184"
"MP-BAM-Q-VAR3","DEP20180822000000110"
"MATTRESS-BON-02-D-VAR","DEP20180822000000110"
"BA-BB-DSW-TRANSX8-VAR","DEP20180822000000110"
"CURTAIN-300-GY-310X2","DEP20180822000000110"
"SB-45L-S23-SS-VAR","DEP20180822000000110"
"FURNI-F-MED-02-WH-AB","DEP20180822000000110"
"DIY-B-SHOE-12-BK-VAR","DEP20180822000000110"
"DIY-B-SHOE-12MIX-BK-VAR","DEP20180822000000110"
"FIK-ROPE-500M-VAR","DEP20180822000000110"
"PET-CAT-HSCT260-GR-VAR1","DEP20170811134628184"
"FURNI-G-SHOE-4D3R-WD-WH-AB","DEP20170811134628184"
"MATTRESS-TOP-7Z-5-BL-K-VAR","DEP20170811134628184"
"MATTRESS-TOP-7Z-8-BL-S-VAR","DEP20170811134628184"
"MATTRESS-TOP-7Z-5-BL-S-VAR","DEP20170811134628184"
"MP-BF-Q-VAR2","DEP20170811134628184"
"MP-BAM-D-VAR2","DEP20180822000000110"
"MP-BAM-KS-VAR1","DEP20180822000000110"
"SBED-C-EP05-N-GY-ABCDE","DEP20170811134628184"
"DIFF-301-WH-VAR1","DEP20170811134628184"
"PFN-BENZ-18-VAR","DEP20170811134628184"
"FURNI-TV-MO-PARENT","DEP20170811134628184"
"RHP-SLIM-1800-ABKX2","DEP20170811134628184"
"MATTRESS-TOP-Q-8GEL-VAR1","DEP20180822000000110"
"CCTV-ALL-WF-CLA-8C-8B-4T-VAR","DEP20170811134628184"
"CCTV-ALL-CAM-WF-CLA-VAR","DEP20170811134628184"
"CCTV-ALL-CAM-WF-CLA-FC2-VAR","DEP20170811134628184"
"WBLANKET-CT-2300-BR-VAR","DEP20170811134628184"
"DIY-DO-2T-LIX2-VAR","DEP20170811134628184"
"FD-SS-10-VAR","DEP20180822000000110"
"AF-K-HAR-WH-VAR","DEP20180822000000110"
"ALUM-MESH-1020-BK-COM-60-VAR","DEP20170811134628184"
"FLOOR-SBL-M193-PUR-VAR","DEP20170811134628184"
"BAM-B-SR09-NT-VAR","DEP20170811134628184"
"FURNI-G-IND-TV01-WD-AB-VAR","DEP20170811134628184"
"PET-CAT-T-HSCT004-BR-VAR","DEP20180822000000110"
"DRAW-DESK-03-SI-VAR","DEP20170811134628184"
"MP-BAM-S-VAR","DEP20180822000000110"
"SWAG-DOU-GS-NA-POLE","DEP20170811134628184"
"HASD-GYDF-DB-NO-100","DEP20170811134628184"
"ALUM-MESH-0730-SI-COM-60-VAR","DEP20170811134628184"
"FIT-H-VP-ROUND-BK-VAR1","DEP20180822000000110"
"HASD-DF-DB-WH-100","DEP20180822000000110"
"XM-TR-LED-7F-GR-DX-VAR","DEP20180822000000110"
"FIT-H-VP-ROUND-BK-VAR","DEP20180822000000110"
"DIY-B-STORAGE-16-TS-WH-VAR","DEP20170811134628184"
"PET-CAT-XL-PARENT","DEP20170811134628184"
"CT-BOX1-286-BL-VAR","DEP20170811134628184"
"CC-WD-8C-8D-4T-VAR1","DEP20170811134628184"
"PET-CAT-XS-PARENT","DEP20170811134628184"
"PET-CAT-M-PARENT","DEP20170811134628184"
"GO-SWING-LM2-20W-SOLAR","DEP20170811134628184"
"GO-SWING-MK1-20W-SOLAR","DEP20170811134628184"
"ALUM-MESH-1020-BK-COM-60-VAR1","DEP20170811134628184"
"BA-BB-DSW-WHITEX2-VAR","DEP20180822000000110"
"BA-BB-DSW-WHITEX4-VAR","DEP20180822000000110"
"BA-TW-8569-H76-BKX4-AB","DEP20170811134628184"
"BA-BB-NERT-PKX2-VAR","DEP20180822000000110"
"BA-BB-NERT-PKX4-VAR","DEP20180822000000110"
"DIY-B-STORAGE-16-TS-GY-VAR","DEP20170811134628184"
"BF-48L-SR-VAR","DEP20180822000000110"
"BAM-B-SR10-NT-VAR","DEP20170811134628184"
"SWAG-BIKER-GS-CE-VAR","DEP20180822000000110"
"SWAG-BIKER-GS-NA-VAR","DEP20180822000000110"
"CCTV-WF-CLA-4C-2B-VAR","DEP20170811134628184"
"CCTV-WF-CLA-4C-4B-VAR","DEP20170811134628184"
"CAMP-TOILET-20L-T-CR-SIN-VAR2","DEP20170811134628184"
"CAMP-TOILET-20L-T-ST-DOU-VAR","DEP20180822000000110"
"CAMP-TOILET-20L-T-FC-CR-SIN-VAR","DEP20180822000000110"
"TAN-TENT-CR-DOU-NA-VAR1","DEP20170811134628184"
"PET-DH-P424-BL-VAR","DEP20170811134628184"
"WBLANKET-PARENT","DEP20170811134628184"
"DIY-CR-3204X2-VAR","DEP20180822000000110"
"HASD-GYDF-DB-BK-100-VAR2","DEP20170811134628184"
"MOC-09M-2P-BK-VAR","DEP20170811134628184"
"SB-OVAL-XXL-RED-VAR","DEP20180822000000110"
"GO-SGO-DSR6S-RX3","DEP20170811134628184"
"FURNI-E-TV-FLEX02-WH-AB-VAR","DEP20170811134628184"
"PET-CAT-HSCT076-180-BE-VAR1","DEP20170811134628184"
"HASD-GYDF-DB-NO-100-VAR","DEP20170811134628184"
"MATTRESS-TOP-7Z-5-BL-D-VAR","DEP20170811134628184"
"MATTRESS-TOP-7Z-5-BL-Q-VAR","DEP20170811134628184"
"MP-NW-KS-VAR1","DEP20180822000000110"
"PET-DH-P419-GN-VAR","DEP20180822000000110"
"SWAG-SIN-GS-NA-POLE-VAR","DEP20170811134628184"
"SB-ENV-D-BL-SRA816","DEP20180822000000110"
"SB-ENV-S-BL-RB","DEP20180822000000110"
"SB-MICR-2LDG-VAR","DEP20180822000000110"
"SB-MICR-GG-VAR","DEP20180822000000110"
"SB-MICR-U-VAR","DEP20180822000000110"
"CAMP-TOILET-20L-T-ST-DOU","DEP20170811134628184"
"MATTRESS-QUEEN-VAR","DEP20180822000000110"
"ALUM-MESH-1060-SI-VAR1","DEP20170811134628184"
"RHP-SLIM-2400-ABK-VAR","DEP20170811134628184"
"PET-CAT-HSCT051-BE-VAR","DEP20180822000000110"
"MP-BAM-D-VAR3","DEP20180822000000110"
"MP-BAM-K-VAR4","DEP20180822000000110"
"LA-DESK-LEO-L1-BK-VAR1","DEP20180822000000110"
"LA-DESK-GEN-L2-WH-VAR1","DEP20180822000000110"
"OCHAIR-8147-HIGH-BK-VAR1","DEP20180822000000110"
"DIY-B-STORAGE-12-WO-VAR1","DEP20180822000000110"
"AF-K-SS-WH-VAR1","DEP20180822000000110"
"ALUM-MESH-0730-SI-VAR1","DEP20170811134628184"
"ALUM-MESH-0720-SI-COM-40-VAR1","DEP20170811134628184"
"DIFF-516-WH-VAR1","DEP20170811134628184"
"PFN-BENZ-28-VAR","DEP20170811134628184"
"DIFF-205-WH-VAR1","DEP20170811134628184"
"SJ-B-130-PARENT","DEP20170811134628184"
"ALUM-MESH-0720-SI-COM-50-VAR1","DEP20170811134628184"
"SBED-C-LEA744-BK-AB","DEP20170811134628184"
"RHP-SLIM-2400-ABKX2","DEP20170811134628184"
"RHP-SLIM-3200-ABKX2","DEP20170811134628184"
"XMAS-FAIRY-10FT-VAR","DEP20180822000000110"
"FURNI-GLOSS-160TV-WH-AB","DEP20180822000000110"
"TRAMPO-C8-MC-VAR1","DEP20170811134628184"
"FIT-H-VP-ROUND-RDDP-VAR","DEP20180822000000110"
"XM-TR-LED-5F-MOON-GR-VAR1","DEP20170811134628184"
"XM-TR-LED-6F-GR-DX-VAR1","DEP20170811134628184"
"XM-TR-LED-7F-GR-DX-VAR1","DEP20170811134628184"
"XM-TR-LED-8F-GR-DX-VAR1","DEP20170811134628184"
"XM-TR-LED-6F-FAIRY-VAR1","DEP20170811134628184"
"XM-TR-LED-6F-MOON-GR-VAR1","DEP20170811134628184"
"COM-BL-03J-WH-VAR","DEP20170811134628184"
"OCHAIR-9127-WH-VAR2","DEP20180822000000110"
"DIY-DO-3T-LIX2-VAR","DEP20170811134628184"
"FURNI-G-SHOE-MIR2D-WH-WD-VAR","DEP20170811134628184"
"BA-BB-DSW-WHITEX6-VAR","DEP20180822000000110"
"RHP-SLIM-3200-BKX2","DEP20180822000000110"
"ALUM-MESH-0730-SI-COM-60-VAR1","DEP20170811134628184"
"BFRAME-E-TOKI-Q-CHAR-AB-VAR1","DEP20170811134628184"
"BFRAME-E-TOKI-K-CHAR-AB-VAR1","DEP20170811134628184"
"CURTAIN-140-BK-310X2-VAR","DEP20180822000000110"
"OCHAIR-9313-FT-BK-VAR","DEP20180822000000110"
"MP-BAM-KS-VAR2","DEP20180822000000110"
"MP-BAM-K-VAR2","DEP20180822000000110"
"FURNI-G-COF-LIFT-WH-VAR","DEP20170811134628184"
"FURNI-COFI338-TAB-VAR","DEP20170811134628184"
"OCHAIR-8147-BK-VAR","DEP20180822000000110"
"FLOOR-SBL-200LIN-BK-VAR","DEP20180822000000110"
"FLOOR-SBL-200LIN-GY-VAR","DEP20180822000000110"
"AF-K-HIC-02N-RD-VAR","DEP20180822000000110"
"IM-ZB-01-SR-VAR","DEP20180822000000110"
"OCHAIR-KD-8147H-BG-VAR","DEP20180822000000110"
"OCHAIR-R-9174-BK-GY-VAR","DEP20180822000000110"
"SSMC-6072-AB","DEP20170811134628184"
"OCHAIR-R-9174-WH-BK-VAR","DEP20180822000000110"
"OCHAIR-R-9174-WH-RD-VAR","DEP20180822000000110"
"SB-68L-S06-A-VAR","DEP20180822000000110"
"SB-50L-S02-A-VAR","DEP20180822000000110"
"OCHAIR-R-9174-BK-BU-VAR","DEP20180822000000110"
"POT-BIN-15L-SET-VAR","DEP20180822000000110"
"ALUM-MESH-1030-SI-VAR","DEP20170811134628184"
"WBED-D-TC18-92-VAR1","DEP20170811134628184"
"RH-SS-90-03A-VAR","DEP20180822000000110"
"RH-3S-E07-900-VAR","DEP20180822000000110"
"RH-4S-B07-900-VAR","DEP20180822000000110"
"RH-BBQ-1200-VAR","DEP20180822000000110"
"SIDE-TAB-DAW-2503-BK-VAR","DEP20180822000000110"
"SBED-LIN-126-AB-VAR","DEP20180822000000110"
"MP-NW-S-VART","DEP20170811134628184"
"MP-NW-D-VART","DEP20170811134628184"
"MP-BAM-S-VAR5","DEP20180822000000110"
"SWAG-SIN-GS-BE-POLE-VAR","DEP20170811134628184"
"SWAG-DOU-GS-CE-POLE-VAR","DEP20170811134628184"
"SWAG-DOU-SRA816-GR","DEP20180822000000110"
"SWAG-EIN-DARKBLUE-POLE","DEP20170811134628184"
"BFRAME-E-TOMI-Q-CHAR-AB","DEP20170811134628184"
"PILLOW-MEFO-BAM-PARENT","DEP20170811134628184"
"BFRAME-F-ROCA-TIYO-PARENT","DEP20170811134628184"
"SWAG-EIN-GS-DG-POLE","DEP20170811134628184"
"AR-GRASS-TAPE-20M-VAR","DEP20170811134628184"
"RH-SS-90-02A-VAR","DEP20180822000000110"
"MP-BF-Q-VAR3","DEP20170811134628184"
"BA-BB-DSW-WHITEX8-VAR","DEP20180822000000110"
"HLH-2400-ALX2","DEP20180822000000110"
"ALUM-MESH-1020-SI-COM-50-VAR","DEP20170811134628184"
"FURNI-G-SHOE-MIR4D-WH-WD","DEP20170811134628184"
"FURNI-G-SHOE-MIR6D-WH-WD","DEP20170811134628184"
"BA-BB-DSW-PP-WHX2-VARN","DEP20170811134628184"
"BA-BB-DSW-PP-BKX2-VARN","DEP20170811134628184"
"ALUM-MESH-0720-SI-COM-50-VAR","DEP20170811134628184"
"WAC-09H-WH-VAR","DEP20170811134628184"
"EB-FL-LCD-Q-VAR","DEP20180822000000110"
"ALUM-MESH-0720-SI-COM-40","DEP20170811134628184"
"IM-ZB-07-BK-VAR1","DEP20180822000000110"
"MP-BAM-K-VAR3","DEP20180822000000110"
"MP-TC-S-VAR3","DEP20180822000000110"
"MP-TC-D-VAR3","DEP20180822000000110"
"MP-TC-Q-VAR3","DEP20180822000000110"
"MP-BAM-S-VAR6","DEP20180822000000110"
"MP-BAM-D-VAR6","DEP20180822000000110"
"MP-BAM-KS-VAR6","DEP20180822000000110"
"MOC-9MJ-BK-COMBO","DEP20180822000000110"
